alt; T; H; rho; P; mu
761000; 6.4106487838244774; 187.60799905215006; 0.0; 0.0; 1.2470015348368871e-06
762000; 6.378675539626748; 186.67230025325827; 0.0; 0.0; 1.2426446584462853e-06
763000; 6.346861762649732; 185.74126827159535; 0.0; 0.0; 1.2383030044682893e-06
764000; 6.315206657547348; 184.8148798313132; 0.0; 0.0; 1.2339765197175828e-06
765000; 6.283709432940317; 183.8931117726525; 0.0; 0.0; 1.2296651511946742e-06
766000; 6.2523693013963895; 182.97594105136403; 0.0; 0.0; 1.2253688460852448e-06
767000; 6.221185479410641; 182.06334473813183; 0.0; 0.0; 1.2210875517595036e-06
768000; 6.190157187385899; 181.1553000180006; 0.0; 0.0; 1.2168212157715415e-06
769000; 6.159283649613243; 180.25178418980488; 0.0; 0.0; 1.2125697858586888e-06
770000; 6.128564094252625; 179.35277466560208; 0.0; 0.0; 1.2083332099408766e-06
771000; 6.097997753313561; 178.45824897010726; 0.0; 0.0; 1.2041114361199968e-06
772000; 6.067583862635934; 177.5681847401314; 0.0; 0.0; 1.1999044126792671e-06
773000; 6.03732166187089; 176.6825597240223; 0.0; 0.0; 1.1957120880825974e-06
774000; 6.00721039446184; 175.8013517811086; 0.0; 0.0; 1.1915344109739596e-06
775000; 5.977249307625526; 174.92453888114574; 0.0; 0.0; 1.1873713301767565e-06
776000; 5.94743765233322; 174.0520991037656; 0.0; 0.0; 1.183222794693197e-06
777000; 5.9177746832919835; 173.18401063792825; 0.0; 0.0; 1.1790887537036682e-06
778000; 5.888259658926046; 172.32025178137684; 0.0; 0.0; 1.1749691565661173e-06
779000; 5.858891841358263; 171.460800940095; 0.0; 0.0; 1.1708639528154276e-06
780000; 5.829670496391666; 170.60563662776696; 0.0; 0.0; 1.1667730921628019e-06
781000; 5.800594893491106; 169.75473746524028; 0.0; 0.0; 1.1626965244951458e-06
782000; 5.771664305764997; 168.9080821799916; 0.0; 0.0; 1.1586341998744542e-06
783000; 5.742878009947143; 168.0656496055948; 0.0; 0.0; 1.1545860685372006e-06
784000; 5.714235286378644; 167.22741868119155; 0.0; 0.0; 1.1505520808937249e-06
785000; 5.685735418989922; 166.39336845096506; 0.0; 0.0; 1.1465321875276278e-06
786000; 5.657377695282805; 165.56347806361615; 0.0; 0.0; 1.142526339195165e-06
787000; 5.629161406312727; 164.737726771842; 0.0; 0.0; 1.1385344868246458e-06
788000; 5.601085846670993; 163.91609393181724; 0.0; 0.0; 1.1345565815158274e-06
789000; 5.57315031446715; 163.0985590026781; 0.0; 0.0; 1.1305925745393209e-06
790000; 5.545354111311434; 162.28510154600866; 0.0; 0.0; 1.12664241733599e-06
791000; 5.517696542297324; 161.47570122533028; 0.0; 0.0; 1.122706061516361e-06
792000; 5.4901769159841525; 160.67033780559277; 0.0; 0.0; 1.118783458860025e-06
793000; 5.462794544379827; 159.86899115266863; 0.0; 0.0; 1.114874561315051e-06
794000; 5.435548742923629; 159.07164123284974; 0.0; 0.0; 1.1109793209973942e-06
795000; 5.408438830469108; 158.27826811234672; 0.0; 0.0; 1.107097690190313e-06
796000; 5.381464129267039; 157.48885195679023; 0.0; 0.0; 1.1032296213437813e-06
797000; 5.354623964948487; 156.70337303073518; 0.0; 0.0; 1.0993750670739071e-06
798000; 5.327917666507942; 155.92181169716747; 0.0; 0.0; 1.0955339801623522e-06
799000; 5.301344566286559; 155.14414841701318; 0.0; 0.0; 1.0917063135557544e-06
800000; 5.274903999955446; 154.37036374864977; 0.0; 0.0; 1.0878920203651498e-06
801000; 5.248595306499064; 153.60043834742018; 0.0; 0.0; 1.0840910538653987e-06
802000; 5.222417828198711; 152.83435296514932; 0.0; 0.0; 1.0803033674946146e-06
803000; 5.196370910616063; 152.07208844966271; 0.0; 0.0; 1.0765289148535916e-06
804000; 5.170453902576827; 151.3136257443078; 0.0; 0.0; 1.072767649705238e-06
805000; 5.144666156154444; 150.55894588747728; 0.0; 0.0; 1.0690195259740075e-06
806000; 5.11900702665392; 149.80803001213565; 0.0; 0.0; 1.065284497745339e-06
807000; 5.093475872595679; 149.0608593453469; 0.0; 0.0; 1.06156251926509e-06
808000; 5.068072055699538; 148.31741520780534; 0.0; 0.0; 1.0578535449389768e-06
809000; 5.042794940868752; 147.57767901336882; 0.0; 0.0; 1.0541575293320179e-06
810000; 5.017643896174134; 146.84163226859405; 0.0; 0.0; 1.0504744271679756e-06
811000; 4.992618292838255; 146.10925657227395; 0.0; 0.0; 1.0468041933288025e-06
812000; 4.9677175052197295; 145.38053361497802; 0.0; 0.0; 1.0431467828540882e-06
813000; 4.9429409107975655; 144.65544517859425; 0.0; 0.0; 1.039502150940508e-06
814000; 4.918287890155622; 143.93397313587425; 0.0; 0.0; 1.035870252941277e-06
815000; 4.893757826967092; 143.21609944997917; 0.0; 0.0; 1.032251044365598e-06
816000; 4.8693501079791215; 142.50180617402953; 0.0; 0.0; 1.0286444808781212e-06
817000; 4.845064122997461; 141.79107545065622; 0.0; 0.0; 1.0250505182983983e-06
818000; 4.8208992648712234; 141.08388951155413; 0.0; 0.0; 1.0214691126003431e-06
819000; 4.796854929477696; 140.38023067703799; 0.0; 0.0; 1.017900219911691e-06
820000; 4.772930515707243; 139.6800813556002; 0.0; 0.0; 1.0143437965134619e-06
821000; 4.749125425448267; 138.98342404347122; 0.0; 0.0; 1.010799798839424e-06
822000; 4.725439063572283; 138.29024132418215; 0.0; 0.0; 1.0072681834755628e-06
823000; 4.701870837919005; 137.6005158681288; 0.0; 0.0; 1.0037489071595453e-06
824000; 4.678420159281564; 136.91423043213888; 0.0; 0.0; 1.0002419267801925e-06
825000; 4.655086441391773; 136.23136785904072; 0.0; 0.0; 9.96747199376951e-07
826000; 4.63186910090547; 135.55191107723442; 0.0; 0.0; 9.932646821393664e-07
827000; 4.6087675573879325; 134.8758431002651; 0.0; 0.0; 9.897943324065593e-07
828000; 4.58578123329937; 134.20314702639797; 0.0; 0.0; 9.863361076667015e-07
829000; 4.562909553980482; 133.5338060381963; 0.0; 0.0; 9.82889965556497e-07
830000; 4.540151947638093; 132.8678034021004; 0.0; 0.0; 9.794558638606613e-07
831000; 4.517507845330865; 132.20512246800988; 0.0; 0.0; 9.760337605114066e-07
832000; 4.494976680955056; 131.54574666886668; 0.0; 0.0; 9.726236135879239e-07
833000; 4.472557891230386; 130.88965952024157; 0.0; 0.0; 9.692253813158703e-07
834000; 4.450250915685942; 130.23684461992164; 0.0; 0.0; 9.658390220668582e-07
835000; 4.428055196646174; 129.58728564750038; 0.0; 0.0; 9.624644943579445e-07
836000; 4.4059701792169506; 128.94096636396972; 0.0; 0.0; 9.591017568511227e-07
837000; 4.3839953112716845; 128.29787061131373; 0.0; 0.0; 9.557507683528158e-07
838000; 4.3621300434375305; 127.65798231210516; 0.0; 0.0; 9.524114878133727e-07
839000; 4.340373829081662; 127.02128546910339; 0.0; 0.0; 9.49083874326566e-07
840000; 4.318726124297579; 126.38776416485398; 0.0; 0.0; 9.45767887129088e-07
841000; 4.297186387891539; 125.75740256129143; 0.0; 0.0; 9.424634856000547e-07
842000; 4.2757540813690085; 125.13018489934278; 0.0; 0.0; 9.391706292605056e-07
843000; 4.254428668921207; 124.5060954985338; 0.0; 0.0; 9.358892777729096e-07
844000; 4.233209617411715; 123.88511875659702; 0.0; 0.0; 9.326193909406698e-07
845000; 4.212096396363137; 123.26723914908148; 0.0; 0.0; 9.293609287076314e-07
846000; 4.191088477943844; 122.65244122896472; 0.0; 0.0; 9.261138511575911e-07
847000; 4.17018533695479; 122.04070962626696; 0.0; 0.0; 9.228781185138093e-07
848000; 4.149386450816357; 121.43202904766613; 0.0; 0.0; 9.1965369113852e-07
849000; 4.128691299555309; 120.82638427611612; 0.0; 0.0; 9.164405295324476e-07
850000; 4.108099365791786; 120.22376017046605; 0.0; 0.0; 9.132385943343224e-07
851000; 4.087610134726372; 119.62414166508191; 0.0; 0.0; 9.100478463203981e-07
852000; 4.067223094127222; 119.02751376946978; 0.0; 0.0; 9.068682464039714e-07
853000; 4.046937734317259; 118.43386156790126; 0.0; 0.0; 9.036997556349037e-07
854000; 4.026753548161434; 117.84317021904042; 0.0; 0.0; 9.005423351991436e-07
855000; 4.006670031054035; 117.25542495557256; 0.0; 0.0; 8.973959464182506e-07
856000; 3.9866866809060975; 116.6706110838358; 0.0; 0.0; 8.942605507489239e-07
857000; 3.966802998132822; 116.08871398345269; 0.0; 0.0; 8.911361097825267e-07
858000; 3.947018485641105; 115.50971910696549; 0.0; 0.0; 8.880225852446183e-07
859000; 3.927332648817103; 114.93361197947209; 0.0; 0.0; 8.84919938994484e-07
860000; 3.90774499551387; 114.36037819826431; 0.0; 0.0; 8.818281330246685e-07
861000; 3.8882550360390535; 113.79000343246774; 0.0; 0.0; 8.7874712946051e-07
862000; 3.8688622831426516; 113.22247342268359; 0.0; 0.0; 8.756768905596762e-07
863000; 3.849566252004828; 112.6577739806319; 0.0; 0.0; 8.726173787117019e-07
864000; 3.830366460223806; 112.09589098879741; 0.0; 0.0; 8.695685564375295e-07
865000; 3.811262427803788; 111.53681040007596; 0.0; 0.0; 8.665303863890477e-07
866000; 3.7922536771429693; 110.98051823742377; 0.0; 0.0; 8.635028313486353e-07
867000; 3.7733397330215923; 110.42700059350773; 0.0; 0.0; 8.604858542287052e-07
868000; 3.754520122590069; 109.87624363035793; 0.0; 0.0; 8.5747941807125e-07
869000; 3.735794375357158; 109.32823357902161; 0.0; 0.0; 8.544834860473891e-07
870000; 3.7171620231782043; 108.78295673921897; 0.0; 0.0; 8.514980214569178e-07
871000; 3.6986226002434295; 108.24039947900052; 0.0; 0.0; 8.48522987727857e-07
872000; 3.6801756430663; 107.70054823440661; 0.0; 0.0; 8.455583484160073e-07
873000; 3.6618206904719237; 107.163389509128; 0.0; 0.0; 8.426040672044996e-07
874000; 3.6435572835855283; 106.62890987416853; 0.0; 0.0; 8.396601079033521e-07
875000; 3.6253849658209925; 106.09709596750955; 0.0; 0.0; 8.367264344490265e-07
876000; 3.607303282869424; 105.56793449377561; 0.0; 0.0; 8.338030109039865e-07
877000; 3.5893117826878074; 105.04141222390237; 0.0; 0.0; 8.308898014562567e-07
878000; 3.571410015487702; 104.51751599480563; 0.0; 0.0; 8.279867704189854e-07
879000; 3.5535975337239947; 103.99623270905239; 0.0; 0.0; 8.250938822300057e-07
880000; 3.5358738920837105; 103.47754933453325; 0.0; 0.0; 8.222111014514009e-07
881000; 3.518238647474892; 102.96145290413703; 0.0; 0.0; 8.193383927690715e-07
882000; 3.5006913590155024; 102.44793051542601; 0.0; 0.0; 8.164757209922993e-07
883000; 3.4832315880224156; 101.9369693303137; 0.0; 0.0; 8.136230510533195e-07
884000; 3.465858898000448; 101.42855657474387; 0.0; 0.0; 8.107803480068896e-07
885000; 3.4485728546314443; 100.92267953837116; 0.0; 0.0; 8.079475770298618e-07
886000; 3.4313730257634187; 100.41932557424326; 0.0; 0.0; 8.051247034207562e-07
887000; 3.414258981399756; 99.91848209848494; 0.0; 0.0; 8.023116925993357e-07
888000; 3.3972302936884504; 99.42013658998306; 0.0; 0.0; 7.99508510106182e-07
889000; 3.38028653691143; 98.92427659007417; 0.0; 0.0; 7.967151216022758e-07
890000; 3.3634272874738884; 98.43088970223234; 0.0; 0.0; 7.939314928685723e-07
891000; 3.3466521238937124; 97.93996359175966; 0.0; 0.0; 7.911575898055848e-07
892000; 3.3299606267909394; 97.45148598547785; 0.0; 0.0; 7.883933784329659e-07
893000; 3.313352378877271; 96.96544467142125; 0.0; 0.0; 7.856388248890918e-07
894000; 3.2968269649456454; 96.48182749853173; 0.0; 0.0; 7.828938954306474e-07
895000; 3.2803839718598535; 96.00062237635478; 0.0; 0.0; 7.801585564322121e-07
896000; 3.2640229885442085; 95.5218172747372; 0.0; 0.0; 7.774327743858485e-07
897000; 3.247743605973281; 95.04540022352666; 0.0; 0.0; 7.747165159006937e-07
898000; 3.231545417161657; 94.57135931227198; 0.0; 0.0; 7.720097477025468e-07
899000; 3.2154280171537715; 94.09968268992573; 0.0; 0.0; 7.693124366334634e-07
900000; 3.199391003013785; 93.63035856454773; 0.0; 0.0; 7.666245496513491e-07
901000; 3.183433973815509; 93.16337520301045; 0.0; 0.0; 7.639460538295548e-07
902000; 3.1675565306323827; 92.6987209307055; 0.0; 0.0; 7.612769163564733e-07
903000; 3.151758276527499; 92.2363841312519; 0.0; 0.0; 7.58617104535137e-07
904000; 3.136038816543683; 91.77635324620553; 0.0; 0.0; 7.559665857828181e-07
905000; 3.120397757693613; 91.31861677477028; 0.0; 0.0; 7.533253276306279e-07
906000; 3.1048347089500083; 90.86316327351064; 0.0; 0.0; 7.506932977231221e-07
907000; 3.0893492812358385; 90.4099813560653; 0.0; 0.0; 7.480704638179011e-07
908000; 3.0739410874146036; 89.95905969286275; 0.0; 0.0; 7.454567937852169e-07
909000; 3.0586097422806544; 89.51038701083786; 0.0; 0.0; 7.428522556075781e-07
910000; 3.0433548625495654; 89.06395209315026; 0.0; 0.0; 7.402568173793605e-07
911000; 3.0281760668485487; 88.61974377890374; 0.0; 0.0; 7.376704473064127e-07
912000; 3.01307297570692; 88.1777509628673; 0.0; 0.0; 7.35093113705669e-07
913000; 2.9980452115466125; 87.73796259519744; 0.0; 0.0; 7.325247850047604e-07
914000; 2.9830923986727456; 87.30036768116226; 0.0; 0.0; 7.29965429741629e-07
915000; 2.9682141632642143; 86.86495528086598; 0.0; 0.0; 7.274150165641402e-07
916000; 2.953410133364359; 86.43171450897596; 0.0; 0.0; 7.248735142297008e-07
917000; 2.938679938871662; 86.0006345344503; 0.0; 0.0; 7.223408916048754e-07
918000; 2.9240232115304927; 85.57170458026722; 0.0; 0.0; 7.198171176650052e-07
919000; 2.9094395849219046; 85.1449139231555; 0.0; 0.0; 7.173021614938278e-07
920000; 2.894928694454473; 84.7202518933265; 0.0; 0.0; 7.147959922830988e-07
921000; 2.8804901773551785; 84.29770787420728; 0.0; 0.0; 7.122985793322135e-07
922000; 2.866123672660345; 83.87727130217547; 0.0; 0.0; 7.09809892047833e-07
923000; 2.8518288212066065; 83.45893166629486; 0.0; 0.0; 7.073298999435062e-07
924000; 2.8376052656219306; 83.04267850805272; 0.0; 0.0; 7.048585726392992e-07
925000; 2.8234526503166872; 82.62850142109842; 0.0; 0.0; 7.023958798614214e-07
926000; 2.8093706214747565; 82.21639005098322; 0.0; 0.0; 6.999417914418554e-07
927000; 2.7953588270446845; 81.8063340949014; 0.0; 0.0; 6.974962773179875e-07
928000; 2.7814169167308807; 81.39832330143271; 0.0; 0.0; 6.950593075322392e-07
929000; 2.76754454198486; 80.99234747028605; 0.0; 0.0; 6.926308522316999e-07
930000; 2.75374135599653; 80.58839645204444; 0.0; 0.0; 6.902108816677616e-07
931000; 2.7400070136855263; 80.1864601479115; 0.0; 0.0; 6.877993661957554e-07
932000; 2.7263411716925736; 79.78652850945865; 0.0; 0.0; 6.85396276274586e-07
933000; 2.7127434883709105; 79.38859153837409; 0.0; 0.0; 6.830015824663723e-07
934000; 2.6992136237777453; 78.99263928621282; 0.0; 0.0; 6.806152554360847e-07
935000; 2.6857512396657586; 78.59866185414789; 0.0; 0.0; 6.782372659511875e-07
936000; 2.6723559994746466; 78.20664939272301; 0.0; 0.0; 6.758675848812797e-07
937000; 2.6590275683227067; 77.81659210160622; 0.0; 0.0; 6.735061831977384e-07
938000; 2.645765612998464; 77.42848022934484; 0.0; 0.0; 6.711530319733634e-07
939000; 2.632569801952349; 77.04230407312201; 0.0; 0.0; 6.688081023820233e-07
940000; 2.6194398052883954; 76.65805397851362; 0.0; 0.0; 6.664713656983009e-07
941000; 2.6063752947560035; 76.27572033924731; 0.0; 0.0; 6.641427932971429e-07
942000; 2.5933759437417296; 75.89529359696218; 0.0; 0.0; 6.618223566535079e-07
943000; 2.5804414272611207; 75.51676424096985; 0.0; 0.0; 6.59510027342018e-07
944000; 2.567571421950592; 75.14012280801673; 0.0; 0.0; 6.572057770366106e-07
945000; 2.5547656060593393; 74.76535988204733; 0.0; 0.0; 6.549095775101903e-07
946000; 2.5420236594412966; 74.39246609396898; 0.0; 0.0; 6.526214006342837e-07
947000; 2.52934526354714; 74.02143212141765; 0.0; 0.0; 6.503412183786966e-07
948000; 2.516730101416308; 73.65224868852462; 0.0; 0.0; 6.480690028111674e-07
949000; 2.5041778576690916; 73.28490656568488; 0.0; 0.0; 6.458047260970268e-07
950000; 2.491688218498743; 72.91939656932618; 0.0; 0.0; 6.435483604988567e-07
951000; 2.479260871663633; 72.55570956167965; 0.0; 0.0; 6.412998783761507e-07
952000; 2.466895506479442; 72.19383645055107; 0.0; 0.0; 6.390592521849741e-07
953000; 2.4545918138113976; 71.83376818909387; 0.0; 0.0; 6.368264544776285e-07
954000; 2.442349486066542; 71.47549577558273; 0.0; 0.0; 6.346014579023138e-07
955000; 2.4301682171860413; 71.1190102531886; 0.0; 0.0; 6.323842352027939e-07
956000; 2.418047702637544; 70.76430270975501; 0.0; 0.0; 6.301747592180637e-07
957000; 2.405987639407553; 70.41136427757478; 0.0; 0.0; 6.279730028820145e-07
958000; 2.393987725993859; 70.06018613316876; 0.0; 0.0; 6.257789392231033e-07
959000; 2.382047662398002; 69.71075949706504; 0.0; 0.0; 6.235925413640233e-07
960000; 2.3701671501177692; 69.36307563357951; 0.0; 0.0; 6.214137825213731e-07
961000; 2.358345892139736; 69.01712585059748; 0.0; 0.0; 6.192426360053298e-07
962000; 2.3465835929318373; 68.67290149935637; 0.0; 0.0; 6.170790752193212e-07
963000; 2.3348799584359776; 68.33039397422941; 0.0; 0.0; 6.149230736597004e-07
964000; 2.3232346960606893; 67.98959471251072; 0.0; 0.0; 6.127746049154219e-07
965000; 2.3116475146738047; 67.650495194201; 0.0; 0.0; 6.106336426677168e-07
966000; 2.300118124595185; 67.31308694179458; 0.0; 0.0; 6.085001606897702e-07
967000; 2.2886462375894783; 66.9773615200676; 0.0; 0.0; 6.063741328464016e-07
968000; 2.277231566858912; 66.64331053586703; 0.0; 0.0; 6.042555330937433e-07
969000; 2.2658738270361227; 66.31092563790088; 0.0; 0.0; 6.021443354789216e-07
970000; 2.2545727341770236; 65.98019851652936; 0.0; 0.0; 6.000405141397396e-07
971000; 2.243328005753703; 65.65112090355716; 0.0; 0.0; 5.979440433043589e-07
972000; 2.2321393606473676; 65.32368457202693; 0.0; 0.0; 5.958548972909865e-07
973000; 2.221006519141307; 64.99788133601332; 0.0; 0.0; 5.937730505075573e-07
974000; 2.2099292029139015; 64.67370305041838; 0.0; 0.0; 5.916984774514219e-07
975000; 2.1989071350316696; 64.35114161076815; 0.0; 0.0; 5.896311527090347e-07
976000; 2.18794003994234; 64.03018895300978; 0.0; 0.0; 5.875710509556417e-07
977000; 2.1770276434679645; 63.710837053310186; 0.0; 0.0; 5.855181469549708e-07
978000; 2.166169672798062; 63.39307792785518; 0.0; 0.0; 5.834724155589217e-07
979000; 2.1553658564828018; 63.0769036326501; 0.0; 0.0; 5.8143383170726e-07
980000; 2.1446159244262097; 62.76230626332103; 0.0; 0.0; 5.794023704273071e-07
981000; 2.1339196078794296; 62.449277954917484; 0.0; 0.0; 5.77378006833638e-07
982000; 2.123276639433988; 62.137810881715374; 0.0; 0.0; 5.753607161277726e-07
983000; 2.1126867530151197; 61.82789725702165; 0.0; 0.0; 5.73350473597875e-07
984000; 2.1021496838751124; 61.51952933297956; 0.0; 0.0; 5.713472546184488e-07
985000; 2.0916651685866894; 61.212699400374945; 0.0; 0.0; 5.693510346500364e-07
986000; 2.0812329450364215; 60.9073997884435; 0.0; 0.0; 5.673617892389184e-07
987000; 2.0708527524181775; 60.60362286467901; 0.0; 0.0; 5.653794940168135e-07
988000; 2.0605243312265995; 60.30136103464256; 0.0; 0.0; 5.634041247005802e-07
989000; 2.0502474232506227; 60.000606741772714; 0.0; 0.0; 5.614356570919203e-07
990000; 2.040021771567011; 59.70135246719644; 0.0; 0.0; 5.594740670770807e-07
991000; 2.0298471205339395; 59.403590729541285; 0.0; 0.0; 5.57519330626559e-07
992000; 2.0197232157846026; 59.10731408474832; 0.0; 0.0; 5.555714237948095e-07
993000; 2.0096498042208544; 58.81251512588599; 0.0; 0.0; 5.53630322719949e-07
994000; 1.9996266340068816; 58.519186482964955; 0.0; 0.0; 5.51696003623465e-07
995000; 1.9896534545629057; 58.22732082275386; 0.0; 0.0; 5.497684428099246e-07
996000; 1.9797300165589202; 57.93691084859597; 0.0; 0.0; 5.478476166666832e-07
997000; 1.9698560719084612; 57.6479493002269; 0.0; 0.0; 5.459335016635972e-07
998000; 1.960031373762397; 57.36042895359282; 0.0; 0.0; 5.440260743527337e-07
999000; 1.9502556765027619; 57.07434262067012; 0.0; 0.0; 5.421253113680841e-07
